type,starting_time,finish_time,allocated_resources,job_id,submission_time
idle,0,12,0 1 2 3,-1,0
idle,0,13,4 5 6 7 8 9 10,-1,0
idle,0,16,11 12 13,-1,0
idle,0,42,14 15,-1,0
computing,12,163,0 1 2 3,1,12
computing,13,162,4 5 6 7 8 9 10,2,13
computing,16,167,11 12 13,3,16
switching_off,42,47,14 15,-2,42
sleeping,47,309,14 15,-4,47
idle,162,162,4 5 6 7 8 9,-1,162
idle,162,163,10,-1,162
computing,162,313,4 5 6 7 8 9,4,21
idle,163,163,0 1 2 3,-1,163
computing,163,309,0 1 2 3 10,5,28
idle,167,167,11 12 13,-1,167
computing,167,317,11 12 13,8,55
idle,309,314,0 1 2 3 10,-1,309
switching_on,309,314,14 15,-3,309
idle,313,313,4 5 6 7,-1,313
idle,313,317,8 9,-1,313
computing,313,462,4 5 6 7,7,46
idle,314,314,14 15,-1,314
computing,314,465,0 1 2 3 10 14 15,6,42
idle,317,317,11 12,-1,317
idle,317,347,13,-1,317
computing,317,468,8 9 11 12,9,56
switching_off,347,352,13,-2,347
sleeping,352,462,13,-4,352
idle,462,467,4 5 6 7,-1,462
switching_on,462,467,13,-3,462
idle,465,465,0 1 2 3 10 14 15,-1,465
computing,465,611,0 1 2 3,11,64
computing,465,614,10 14 15,13,71
idle,467,467,13,-1,467
computing,467,617,4 5 6 7 13,10,57
idle,468,468,8 9 11 12,-1,468
computing,468,624,8 9 11 12,12,65
idle,611,611,0 1 2 3,-1,611
computing,611,758,0 1 2 3,14,80
idle,614,614,10 14 15,-1,614
computing,614,768,10 14 15,21,114
idle,617,617,4 5 6 7,-1,617
idle,617,647,13,-1,617
computing,617,765,4 5 6 7,15,84
idle,624,624,8 9 11 12,-1,624
computing,624,772,8 9 11 12,16,90
switching_off,647,652,13,-2,647
sleeping,652,765,13,-4,652
idle,758,758,0 1 2 3,-1,758
computing,758,909,0 1 2 3,17,100
idle,765,770,4 5 6 7,-1,765
switching_on,765,770,13,-3,765
idle,768,768,10 14,-1,768
idle,768,772,15,-1,768
computing,768,921,10 14,90,490
idle,770,770,13,-1,770
computing,770,922,4 5 6 7 13,18,102
idle,772,772,8 9 11 12,-1,772
computing,772,923,8 9 11 12 15,19,102
idle,909,909,0 1 2 3,-1,909
computing,909,1060,0 1 2 3,20,107
idle,921,921,10 14,-1,921
computing,921,1070,10 14,125,647
idle,922,922,4 5 6 7,-1,922
idle,922,952,13,-1,922
computing,922,1073,4 5 6 7,22,117
idle,923,923,8 9 11 12,-1,923
idle,923,953,15,-1,923
computing,923,1071,8 9 11 12,23,118
switching_off,952,957,13,-2,952
switching_off,953,958,15,-2,953
sleeping,957,1060,13,-4,957
sleeping,958,1070,15,-4,958
idle,1060,1065,0 1 2 3,-1,1060
switching_on,1060,1065,13,-3,1060
idle,1065,1065,13,-1,1065
computing,1065,1215,0 1 2 3 13,24,127
idle,1070,1075,10 14,-1,1070
switching_on,1070,1075,15,-3,1070
idle,1071,1071,8 9 11,-1,1071
idle,1071,1073,12,-1,1071
computing,1071,1222,8 9 11,27,168
idle,1073,1073,4 5 6 7,-1,1073
computing,1073,1223,4 5 6 7 12,26,155
idle,1075,1075,15,-1,1075
computing,1075,1220,10 14 15,25,152
idle,1215,1215,0 1 2 3,-1,1215
idle,1215,1220,13,-1,1215
computing,1215,1363,0 1 2 3,28,176
idle,1220,1220,10,-1,1220
idle,1220,1222,14 15,-1,1220
computing,1220,1373,10 13,221,1078
idle,1222,1222,8 9 11,-1,1222
computing,1222,1371,8 9 11 14 15,29,190
idle,1223,1223,4 5 6 7,-1,1223
idle,1223,1253,12,-1,1223
computing,1223,1372,4 5 6 7,30,195
switching_off,1253,1258,12,-2,1253
sleeping,1258,1363,12,-4,1258
idle,1363,1363,0 1 2,-1,1363
idle,1363,1368,3,-1,1363
switching_on,1363,1368,12,-3,1363
computing,1363,1510,0 1 2,31,206
idle,1368,1368,12,-1,1368
computing,1368,1513,3 12,250,1269
idle,1371,1371,8 9 11 14 15,-1,1371
computing,1371,1518,8 9 11 14 15,32,209
idle,1372,1372,4 5 6 7,-1,1372
computing,1372,1523,4 5 6 7,33,218
idle,1373,1403,10 13,-1,1373
switching_off,1403,1408,10 13,-2,1403
sleeping,1408,1510,10,-4,1408
sleeping,1408,1513,13,-4,1408
idle,1510,1515,0 1 2,-1,1510
switching_on,1510,1515,10,-3,1510
idle,1513,1518,3 12,-1,1513
switching_on,1513,1518,13,-3,1513
idle,1515,1515,10,-1,1515
computing,1515,1663,0 1 2 10,34,245
idle,1518,1518,8 9 11 13 14,-1,1518
idle,1518,1523,15,-1,1518
computing,1518,1667,3 12 13,53,341
computing,1518,1667,8 9 11 14,35,247
idle,1523,1523,4 5 6 7,-1,1523
computing,1523,1673,4 5 6 7 15,36,251
idle,1663,1663,0 1 2 10,-1,1663
computing,1663,1812,0 1 2 10,44,292
idle,1667,1667,3 8 9 11 12 13 14,-1,1667
computing,1667,1819,3 8 9 11 12,37,257
computing,1667,1819,13 14,275,1364
idle,1673,1673,4 5 6 7 15,-1,1673
computing,1673,1823,4 5 6 7 15,38,261
idle,1812,1812,0 1 2 10,-1,1812
computing,1812,1962,0 1 2 10,47,306
idle,1819,1819,3 8 9 11 12,-1,1819
idle,1819,1823,13 14,-1,1819
computing,1819,1967,3 8 9 11 12,39,262
idle,1823,1823,4 5 6 7 15,-1,1823
computing,1823,1973,4 5 6 7 13 14 15,40,266
idle,1962,1962,0 1 2 10,-1,1962
computing,1962,2114,0 1 2 10,48,308
idle,1967,1967,3 8 9 11 12,-1,1967
computing,1967,2114,3 8 9 11 12,41,272
idle,1973,1973,4 5 6 7 13 14 15,-1,1973
computing,1973,2124,4 5 6 7 13,42,284
computing,1973,2124,14 15,290,1477
idle,2114,2114,0 1 2 3 8 9 10 11 12,-1,2114
computing,2114,2267,0 1 2 3 8 9,43,287
computing,2114,2267,10 11 12,55,348
idle,2124,2124,4 5 6 7 13 14 15,-1,2124
computing,2124,2271,4 5 6 7 13,45,292
computing,2124,2273,14 15,305,1544
idle,2267,2267,0 1 2 3 8 9 10 11 12,-1,2267
computing,2267,2419,0 1 2 3 8,46,306
computing,2267,2419,9 10 11 12,51,328
idle,2271,2271,4 5 6 7 13,-1,2271
computing,2271,2421,4 5 6 7 13,49,311
idle,2273,2273,14 15,-1,2273
computing,2273,2423,14 15,314,1590
idle,2419,2419,0 1 2 3 8 9 10 11 12,-1,2419
computing,2419,2568,0 1 2 3 8 9,50,316
computing,2419,2572,10 11 12,59,360
idle,2421,2421,4 5 6 7 13,-1,2421
computing,2421,2567,4 5 6 7 13,52,334
idle,2423,2423,14 15,-1,2423
computing,2423,2570,14 15,323,1639
idle,2567,2567,4 5 6 7 13,-1,2567
computing,2567,2716,4 5 6 7,54,342
computing,2567,2719,13,395,2027
idle,2568,2568,0 1 2 3 8 9,-1,2568
computing,2568,2718,0 1 2 3 8 9,56,351
idle,2570,2572,14,-1,2570
idle,2570,2600,15,-1,2570
idle,2572,2572,10 11 12,-1,2572
computing,2572,2723,10 11 12 14,57,356
switching_off,2600,2605,15,-2,2600
sleeping,2605,2716,15,-4,2605
idle,2716,2721,4 5 6 7,-1,2716
switching_on,2716,2721,15,-3,2716
idle,2718,2718,0 1 2 3 8 9,-1,2718
computing,2718,2868,0 1 2 3 8 9,58,359
idle,2719,2723,13,-1,2719
idle,2721,2721,15,-1,2721
computing,2721,2873,4 5 6 7 15,60,366
idle,2723,2723,10 11 12,-1,2723
idle,2723,2753,14,-1,2723
computing,2723,2871,10 11 12 13,61,366
switching_off,2753,2758,14,-2,2753
sleeping,2758,2868,14,-4,2758
idle,2868,2873,0 1 2 3 8 9,-1,2868
switching_on,2868,2873,14,-3,2868
idle,2871,2871,10 11 12 13,-1,2871
computing,2871,3020,10 11 12 13,63,376
idle,2873,2873,4 5 6 7 14 15,-1,2873
computing,2873,3019,4 5 6,65,383
computing,2873,3022,7 15,327,1660
computing,2873,3023,0 1 2 3 8 9 14,62,375
idle,3019,3020,4 5 6,-1,3019
idle,3020,3020,10 11 12,-1,3020
idle,3020,3022,13,-1,3020
computing,3020,3171,4 5 6 10 11 12,64,381
idle,3022,3022,7 15,-1,3022
computing,3022,3176,7 13 15,69,399
idle,3023,3023,0 1 2 3 8 9 14,-1,3023
computing,3023,3170,0 1 2 3,66,384
computing,3023,3170,8 9 14,203,1025
idle,3170,3170,0 1 2 3 8 9 14,-1,3170
computing,3170,3322,9 14,392,2018
computing,3170,3324,0 1 2 3 8,67,386
idle,3171,3171,4 5 6 10,-1,3171
idle,3171,3176,11 12,-1,3171
computing,3171,3322,4 5 6 10,68,388
idle,3176,3176,7 13 15,-1,3176
computing,3176,3327,7 11 12 13 15,70,408
idle,3322,3322,4 5 6 9 10 14,-1,3322
computing,3322,3473,10 14,420,2178
computing,3322,3476,4 5 6 9,71,411
idle,3324,3324,0 1 2 3,-1,3324
idle,3324,3327,8,-1,3324
computing,3324,3473,0 1 2 3,72,414
idle,3327,3327,7 11 12 13,-1,3327
idle,3327,3357,15,-1,3327
computing,3327,3477,7 8 11 12 13,73,419
switching_off,3357,3362,15,-2,3357
sleeping,3362,3473,15,-4,3362
idle,3473,3473,0 1 2 3,-1,3473
idle,3473,3478,10 14,-1,3473
switching_on,3473,3478,15,-3,3473
computing,3473,3625,0 1 2 3,74,423
idle,3476,3476,4 5 6 9,-1,3476
computing,3476,3628,4 5 6 9,77,437
idle,3477,3477,7 8 11 12 13,-1,3477
computing,3477,3629,7 8 11 12 13,76,434
idle,3478,3478,15,-1,3478
computing,3478,3626,10 14 15,75,428
idle,3625,3625,0 1,-1,3625
idle,3625,3626,2 3,-1,3625
computing,3625,3776,0 1,464,2410
idle,3626,3626,10 14 15,-1,3626
computing,3626,3776,2 3 10 14 15,78,442
idle,3628,3628,4 5 6,-1,3628
idle,3628,3629,9,-1,3628
computing,3628,3779,4 5 6,82,468
idle,3629,3629,7 8 11 12 13,-1,3629
computing,3629,3779,7 8 9 11 12 13,79,449
idle,3776,3776,0 1 2 3 10 14,-1,3776
idle,3776,3806,15,-1,3776
computing,3776,3927,0 1 2 3 10 14,80,459
idle,3779,3779,4 5 6 7 8 9 11 12 13,-1,3779
computing,3779,3926,9 11 12 13,83,471
computing,3779,3930,4 5 6 7 8,81,462
switching_off,3806,3811,15,-2,3806
sleeping,3811,3927,15,-4,3811
idle,3926,3926,9 11 12 13,-1,3926
computing,3926,4074,9 11 12 13,86,481
idle,3927,3932,0 1 2 3 10 14,-1,3927
switching_on,3927,3932,15,-3,3927
idle,3930,3930,4 5 6 7 8,-1,3930
computing,3930,4077,4 5 6 7 8,85,479
idle,3932,3932,15,-1,3932
computing,3932,4087,0 1 2 3 10 14 15,84,477
idle,4074,4074,9 11 12 13,-1,4074
computing,4074,4224,9 11 12 13,87,483
idle,4077,4077,4 5 6 7 8,-1,4077
computing,4077,4228,4 5 6 7 8,88,488
idle,4087,4087,0 1 2 3 10 14 15,-1,4087
computing,4087,4236,3 10 14 15,91,494
computing,4087,4241,0 1 2,89,489
idle,4224,4224,9 11 12 13,-1,4224
computing,4224,4375,9 11 12 13,92,494
idle,4228,4228,4 5 6 7 8,-1,4228
computing,4228,4380,4 5 6 7 8,93,498
idle,4236,4236,3 10,-1,4236
idle,4236,4241,14 15,-1,4236
computing,4236,4387,3 10,494,2584
idle,4241,4241,0 1 2,-1,4241
computing,4241,4391,0 1 2 14 15,94,508
idle,4375,4375,9 11 12 13,-1,4375
computing,4375,4521,9 11 12 13,97,520
idle,4380,4380,4 5 6 7 8,-1,4380
computing,4380,4529,4 5 6 7 8,95,509
idle,4387,4391,3 10,-1,4387
idle,4391,4391,0 1 2 14 15,-1,4391
computing,4391,4541,0 1 2 3 10 14 15,96,512
idle,4521,4521,9 11 12,-1,4521
idle,4521,4541,13,-1,4521
computing,4521,4671,9 11 12,100,526
idle,4529,4529,4 5 6 7 8,-1,4529
computing,4529,4681,4 5 6 7 8,98,521
idle,4541,4541,0 1 2 3 10,-1,4541
idle,4541,4571,14 15,-1,4541
computing,4541,4689,0 1 2 3 10 13,99,521
switching_off,4571,4576,14 15,-2,4571
sleeping,4576,4671,14 15,-4,4576
idle,4671,4676,9 11 12,-1,4671
switching_on,4671,4676,14 15,-3,4671
idle,4676,4676,14 15,-1,4676
computing,4676,4827,9 11 12 14 15,101,531
idle,4681,4681,4 5 6 7 8,-1,4681
computing,4681,4831,4 5 6 7 8,102,533
idle,4689,4689,0 1 2 3 10 13,-1,4689
computing,4689,4839,3 10 13,105,540
computing,4689,4840,0 1 2,103,534
idle,4827,4827,9 11 12 14,-1,4827
idle,4827,4839,15,-1,4827
computing,4827,4979,9 11 12 14,104,535
idle,4831,4831,4 5 6 7,-1,4831
idle,4831,4839,8,-1,4831
computing,4831,4986,4 5 6 7,106,556
idle,4839,4839,3 10 13,-1,4839
computing,4839,4988,3 8 10 13 15,107,564
idle,4840,4840,0 1,-1,4840
idle,4840,4870,2,-1,4840
computing,4840,4990,0 1,532,2789
switching_off,4870,4875,2,-2,4870
sleeping,4875,4979,2,-4,4875
idle,4979,4984,9 11 12 14,-1,4979
switching_on,4979,4984,2,-3,4979
idle,4984,4984,2,-1,4984
computing,4984,5135,2 9 11 12 14,108,567
idle,4986,4986,4 5 6,-1,4986
idle,4986,4988,7,-1,4986
computing,4986,5137,4 5 6,109,569
idle,4988,4988,3 8 10 13 15,-1,4988
computing,4988,5135,3 7 8 10,110,574
computing,4988,5137,13 15,539,2855
idle,4990,4990,0 1,-1,4990
computing,4990,5137,0 1,560,2970
idle,5135,5135,2 3 7 8 9 10 11 12,-1,5135
idle,5135,5137,14,-1,5135
computing,5135,5284,2 3 7 8 9,111,575
computing,5135,5287,10 11 12,116,619
idle,5137,5137,0 1 4 5 6 13 15,-1,5137
computing,5137,5286,0 1 4 5 6,112,578
computing,5137,5288,13 14 15,133,732
idle,5284,5284,2 3 7 8 9,-1,5284
computing,5284,5434,2 3 7 8 9,113,599
idle,5286,5286,0 1 4 5 6,-1,5286
computing,5286,5435,0 1 4 5 6,114,601
idle,5287,5287,10 11 12,-1,5287
computing,5287,5436,10 11 12,136,736
idle,5288,5288,13 14 15,-1,5288
computing,5288,5434,13 14 15,373,1915
idle,5434,5434,2 3 7 8 9 13 14,-1,5434
idle,5434,5436,15,-1,5434
computing,5434,5580,2 3 7 8 9 13 14,115,602
idle,5435,5435,0 1 4 5 6,-1,5435
computing,5435,5581,0 1 4 5 6,117,619
idle,5436,5436,10 11 12,-1,5436
computing,5436,5586,10 11 12 15,118,625
idle,5580,5580,2 3 7 8 9 13 14,-1,5580
computing,5580,5728,9 13 14,140,756
computing,5580,5731,2 3 7 8,119,636
idle,5581,5581,0 1 4 5,-1,5581
idle,5581,5586,6,-1,5581
computing,5581,5728,0 1 4 5,120,640
idle,5586,5586,10 11 12,-1,5586
idle,5586,5616,15,-1,5586
computing,5586,5737,6 10 11 12,121,643
switching_off,5616,5621,15,-2,5616
sleeping,5621,5877,15,-4,5621
idle,5728,5728,0 1 4 5 9,-1,5728
idle,5728,5731,13 14,-1,5728
computing,5728,5877,0 1 4 5 9,122,643
idle,5731,5731,2 3 7 8,-1,5731
computing,5731,5883,2 3 7 8 13 14,123,643
idle,5737,5737,6 10 11 12,-1,5737
computing,5737,5887,6 10 11 12,124,645
idle,5877,5877,0 1 4 5,-1,5877
idle,5877,5882,9,-1,5877
switching_on,5877,5882,15,-3,5877
computing,5877,6027,0 1 4 5,126,664
idle,5882,5882,15,-1,5882
computing,5882,6033,9 15,594,3100
idle,5883,5883,2 3 7 8,-1,5883
idle,5883,5887,13,-1,5883
idle,5883,5913,14,-1,5883
computing,5883,6033,2 3 7 8,127,671
idle,5887,5887,6 10 11 12,-1,5887
computing,5887,6039,6 10 11 12 13,128,679
switching_off,5913,5918,14,-2,5913
sleeping,5918,6027,14,-4,5918
idle,6027,6032,0 1 4 5,-1,6027
switching_on,6027,6032,14,-3,6027
idle,6032,6032,14,-1,6032
computing,6032,6183,0 1 4 5 14,129,687
idle,6033,6033,2 3 7 8 9 15,-1,6033
computing,6033,6183,2 3 7 8 9 15,130,696
idle,6039,6039,6 10 11 12 13,-1,6039
computing,6039,6187,6 10 11 12 13,131,706
idle,6183,6183,0 1 2 3 4 5 7 8 9 14 15,-1,6183
computing,6183,6334,4 5 7 8 9,134,733
computing,6183,6335,0 1 2 3,132,730
computing,6183,6336,14 15,751,3851
idle,6187,6187,6 10 11 12,-1,6187
idle,6187,6217,13,-1,6187
computing,6187,6337,6 10 11 12,135,736
switching_off,6217,6222,13,-2,6217
sleeping,6222,6334,13,-4,6222
idle,6334,6339,4 5 7 8 9,-1,6334
switching_on,6334,6339,13,-3,6334
idle,6335,6336,0 1 2 3,-1,6335
idle,6336,6336,14,-1,6336
idle,6336,6337,15,-1,6336
computing,6336,6487,0 1 2 3 14,138,742
idle,6337,6337,6 10 11 12,-1,6337
computing,6337,6484,6 10 11 12 15,139,745
idle,6339,6339,13,-1,6339
computing,6339,6489,4 5 7 8 9 13,137,740
idle,6484,6484,6 10 11 12,-1,6484
idle,6484,6514,15,-1,6484
computing,6484,6635,6 10 11 12,141,759
idle,6487,6487,0 1 2 3 14,-1,6487
computing,6487,6638,0 1 2 3 14,142,760
idle,6489,6489,4 5 7 8 9 13,-1,6489
computing,6489,6638,4 5 7 8 9 13,143,766
switching_off,6514,6519,15,-2,6514
sleeping,6519,6635,15,-4,6519
idle,6635,6640,6 10 11 12,-1,6635
switching_on,6635,6640,15,-3,6635
idle,6638,6638,0 1 2 3 4 5 7 8 9 13,-1,6638
idle,6638,6668,14,-1,6638
computing,6638,6785,0 1 2 3 4 5,144,768
computing,6638,6790,7 8 9 13,146,780
idle,6640,6640,15,-1,6640
computing,6640,6789,6 10 11 12 15,145,770
switching_off,6668,6673,14,-2,6668
sleeping,6673,6785,14,-4,6673
idle,6785,6785,0 1 2 3 4,-1,6785
idle,6785,6790,5,-1,6785
switching_on,6785,6790,14,-3,6785
computing,6785,6939,0 1 2 3 4,147,788
idle,6789,6789,6 10 11 12 15,-1,6789
computing,6789,6939,6 10 11,148,789
computing,6789,6939,12 15,845,4289
idle,6790,6790,7 8 9 13 14,-1,6790
computing,6790,6937,7 8 9 13,149,795
computing,6790,6940,5 14,833,4227
idle,6937,6937,7 8 9,-1,6937
idle,6937,6940,13,-1,6937
computing,6937,7089,7 8 9,150,800
idle,6939,6939,0 1 2 3 4 6 10 11 12,-1,6939
idle,6939,6940,15,-1,6939
computing,6939,7088,0 1 2 3 4,151,800
computing,6939,7091,6 10 11 12,152,804
idle,6940,6940,5 14,-1,6940
computing,6940,7088,5 13 14 15,153,806
idle,7088,7088,0 1 2 3 4,-1,7088
idle,7088,7089,5 13 14,-1,7088
idle,7088,7118,15,-1,7088
computing,7088,7240,0 1 2 3 4,154,808
idle,7089,7089,7 8 9,-1,7089
computing,7089,7243,5 7 8 9 13 14,155,808
idle,7091,7091,6 10 11 12,-1,7091
computing,7091,7244,6 10 11 12,156,816
switching_off,7118,7123,15,-2,7118
sleeping,7123,7243,15,-4,7123
idle,7240,7240,0 1 2 3 4,-1,7240
computing,7240,7396,0 1 2 3 4,157,819
idle,7243,7243,5 7 8,-1,7243
idle,7243,7248,9 13 14,-1,7243
switching_on,7243,7248,15,-3,7243
computing,7243,7391,5 7 8,158,828
idle,7244,7244,6 10 11 12,-1,7244
computing,7244,7390,6 10 11 12,198,1003
idle,7248,7248,15,-1,7248
computing,7248,7396,9 13 14 15,159,829
idle,7390,7391,6 10 11,-1,7390
idle,7390,7396,12,-1,7390
idle,7391,7391,5 7 8,-1,7391
computing,7391,7544,5 6 7 8 10 11,160,836
idle,7396,7396,0 1 2 3 4 9 13 14 15,-1,7396
computing,7396,7542,14 15,857,4355
computing,7396,7545,0 1 2 3,161,843
computing,7396,7548,4 9 12 13,162,845
idle,7542,7542,14 15,-1,7542
computing,7542,7693,14 15,870,4402
idle,7544,7544,5 6 7 8 10,-1,7544
idle,7544,7545,11,-1,7544
computing,7544,7698,5 6 7 8 10,163,850
idle,7545,7545,0 1 2 3,-1,7545
computing,7545,7696,0 1 2,164,856
computing,7545,7696,3 11,872,4409
idle,7548,7548,4 9 12,-1,7548
idle,7548,7578,13,-1,7548
computing,7548,7697,4 9 12,165,856
switching_off,7578,7583,13,-2,7578
sleeping,7583,7693,13,-4,7583
idle,7693,7698,14 15,-1,7693
switching_on,7693,7698,13,-3,7693
idle,7696,7696,0 1 2 3,-1,7696
idle,7696,7697,11,-1,7696
computing,7696,7850,0 1 2 3,166,862
idle,7697,7697,4 9,-1,7697
idle,7697,7698,12,-1,7697
computing,7697,7845,4 9 11,171,881
idle,7698,7698,5 6 7 8 10 13,-1,7698
computing,7698,7846,5 6 7 8 10 12,167,865
computing,7698,7849,13 14 15,170,880
idle,7845,7845,4 9 11,-1,7845
computing,7845,7994,4 9 11,175,904
idle,7846,7846,5 6 7 8,-1,7846
idle,7846,7849,10 12,-1,7846
computing,7846,7994,5 6 7 8,168,872
idle,7849,7849,13 14,-1,7849
idle,7849,7879,15,-1,7849
computing,7849,8000,10 12 13 14,169,877
idle,7850,7850,0 1 2 3,-1,7850
computing,7850,8002,0 1 2 3,172,883
switching_off,7879,7884,15,-2,7879
sleeping,7884,8000,15,-4,7884
idle,7994,7994,4 5 6 7 8 9 11,-1,7994
computing,7994,8141,4 5 6 7 8,173,887
computing,7994,8142,9 11,907,4597
idle,8000,8005,10 12 13 14,-1,8000
switching_on,8000,8005,15,-3,8000
idle,8002,8002,0 1 2 3,-1,8002
computing,8002,8150,0 1 2 3,176,911
idle,8005,8005,15,-1,8005
computing,8005,8154,10 12 13 14 15,174,902
idle,8141,8141,4 5 6 7,-1,8141
idle,8141,8142,8,-1,8141
computing,8141,8291,4 5 6 7,177,915
idle,8142,8142,9,-1,8142
idle,8142,8150,11,-1,8142
computing,8142,8291,8 9,985,4963
idle,8150,8150,0 1 2 3,-1,8150
computing,8150,8296,0 1 2 3 11,178,915
idle,8154,8154,10 12 13 14,-1,8154
idle,8154,8184,15,-1,8154
computing,8154,8305,10 12 13 14,179,919
switching_off,8184,8189,15,-2,8184
sleeping,8189,8305,15,-4,8189
idle,8291,8291,4 5 6 7 8,-1,8291
idle,8291,8296,9,-1,8291
computing,8291,8442,4 5 6 7 8,180,919
idle,8296,8296,0 1 2 3 11,-1,8296
computing,8296,8446,3 9 11,183,930
computing,8296,8449,0 1 2,181,928
idle,8305,8310,10 12 13 14,-1,8305
switching_on,8305,8310,15,-3,8305
idle,8310,8310,15,-1,8310
computing,8310,8460,10 12 13 14 15,182,929
idle,8442,8442,4 5 6 7,-1,8442
idle,8442,8446,8,-1,8442
computing,8442,8590,4 5 6 7,184,931
idle,8446,8446,3 9 11,-1,8446
computing,8446,8596,3 8 9 11,185,936
idle,8449,8449,0 1 2,-1,8449
computing,8449,8601,0 1 2,195,992
idle,8460,8460,10 12 13 14,-1,8460
idle,8460,8490,15,-1,8460
computing,8460,8611,10 12 13 14,186,937
switching_off,8490,8495,15,-2,8490
sleeping,8495,8909,15,-4,8495
idle,8590,8590,4 5 6 7,-1,8590
computing,8590,8739,4 5 6 7,187,945
idle,8596,8601,3 8 9,-1,8596
idle,8596,8611,11,-1,8596
idle,8601,8601,0 1 2,-1,8601
computing,8601,8752,0 1 2 3 8 9,188,960
idle,8611,8611,10 12 13 14,-1,8611
computing,8611,8760,10 11 12 13 14,189,962
idle,8739,8739,4 5 6 7,-1,8739
computing,8739,8888,4 5 6 7,190,963
idle,8752,8752,0 1 2 3 8,-1,8752
idle,8752,8760,9,-1,8752
computing,8752,8903,0 1 2 3 8,191,968
idle,8760,8760,10 11 12,-1,8760
idle,8760,8790,13 14,-1,8760
computing,8760,8909,9 10 11 12,192,975
switching_off,8790,8795,13 14,-2,8790
sleeping,8795,8888,13,-4,8795
sleeping,8795,8903,14,-4,8795
idle,8888,8893,4 5 6 7,-1,8888
switching_on,8888,8893,13,-3,8888
idle,8893,8893,13,-1,8893
computing,8893,9040,4 5 6 7 13,193,976
idle,8903,8908,0 1 2 3 8,-1,8903
switching_on,8903,8908,14,-3,8903
idle,8908,8908,14,-1,8908
computing,8908,9061,0 1 2 3 8 14,194,989
idle,8909,8914,9 10 11 12,-1,8909
switching_on,8909,8914,15,-3,8909
idle,8914,8914,15,-1,8914
computing,8914,9062,9 10 11 12 15,196,1000
idle,9040,9040,4 5 6 7 13,-1,9040
computing,9040,9189,4 5 6 7 13,197,1002
idle,9061,9061,0 1 2 3 8 14,-1,9061
computing,9061,9210,3 8 14,229,1136
computing,9061,9211,0 1 2,199,1012
idle,9062,9062,9 10 11 12,-1,9062
idle,9062,9092,15,-1,9062
computing,9062,9211,9 10 11 12,200,1017
switching_off,9092,9097,15,-2,9092
sleeping,9097,9210,15,-4,9097
idle,9189,9189,4 5 6 7 13,-1,9189
computing,9189,9340,4 5 6 7 13,201,1022
idle,9210,9215,3 8 14,-1,9210
switching_on,9210,9215,15,-3,9210
idle,9211,9211,0 1 2 9 10,-1,9211
idle,9211,9241,11 12,-1,9211
computing,9211,9363,0 1 2 9 10,202,1023
idle,9215,9215,15,-1,9215
computing,9215,9368,3 8 14 15,204,1035
switching_off,9241,9246,11 12,-2,9241
sleeping,9246,9340,11,-4,9246
sleeping,9246,9368,12,-4,9246
idle,9340,9345,4 5 6 7,-1,9340
switching_on,9340,9345,11,-3,9340
idle,9340,9370,13,-1,9340
idle,9345,9345,11,-1,9345
computing,9345,9495,4 5 6 7 11,205,1036
idle,9363,9363,0 1 2 9,-1,9363
idle,9363,9373,10,-1,9363
computing,9363,9513,0 1 2 9,206,1041
idle,9368,9373,3 8 14 15,-1,9368
switching_on,9368,9373,12,-3,9368
switching_off,9370,9373,13,-2,9370
idle,9373,9373,12,-1,9373
computing,9373,9520,3 8 10 12 13 14 15,207,1043
sleeping,9375,9520,13,-4,9375
idle,9495,9495,4 5 6 7,-1,9495
idle,9495,9520,11,-1,9495
computing,9495,9643,4 5 6 7,208,1045
idle,9513,9513,0 1 2 9,-1,9513
computing,9513,9665,0 1 2 9,209,1046
idle,9520,9520,3 8 10 12 13,-1,9520
idle,9520,9525,14 15,-1,9520
switching_on,9520,9525,13,-3,9520
computing,9520,9668,3 8 10 11 12,210,1047
idle,9525,9525,13,-1,9525
computing,9525,9674,13 14 15,231,1138
idle,9643,9643,4 5 6,-1,9643
idle,9643,9665,7,-1,9643
computing,9643,9791,4 5 6,235,1156
idle,9665,9665,0 1 2 9,-1,9665
computing,9665,9812,0 1 2 7 9,211,1048
idle,9668,9668,3 8 10 11 12,-1,9668
computing,9668,9816,3 8 10 11 12,212,1051
idle,9674,9704,13 14 15,-1,9674
switching_off,9704,9709,13 14 15,-2,9704
sleeping,9709,9791,13 14,-4,9709
sleeping,9709,9968,15,-4,9709
idle,9791,9796,4 5 6,-1,9791
switching_on,9791,9796,13 14,-3,9791
idle,9796,9796,13 14,-1,9796
computing,9796,9944,4 5 6 13 14,213,1053
idle,9812,9812,0 1 2 7,-1,9812
idle,9812,9816,9,-1,9812
computing,9812,9959,0 1 2 7,214,1054
idle,9816,9816,3 8 10 11 12,-1,9816
computing,9816,9968,3 8 9 10 11 12,215,1056
idle,9944,9944,4 5 6 13,-1,9944
idle,9944,9959,14,-1,9944
computing,9944,10097,4 5 6 13,216,1063
idle,9959,9959,0 1 2 7,-1,9959
computing,9959,10108,0 1 2 7 14,217,1068
idle,9968,9968,3 8 9 10,-1,9968
idle,9968,9973,11 12,-1,9968
switching_on,9968,9973,15,-3,9968
computing,9968,10117,3 8 9 10,218,1072
idle,9973,9973,15,-1,9973
computing,9973,10123,11 12 15,247,1262
idle,10097,10097,4 5 6 13,-1,10097
computing,10097,10248,4 5 6 13,219,1072
