time,sleeping,sleeping_nodes,switching_on,switching_on_nodes,switching_off,switching_off_nodes,idle,idle_nodes,computing,computing_nodes,unavailable
6958,0,[],0,[],0,[],0,[],8,"[{'job_id': 70, 'nodes': [0, 1, 2, 3], 'starting_time': 6958, 'finish_time': 7110}, {'job_id': 78, 'nodes': [4, 5, 6, 7], 'starting_time': 6958, 'finish_time': 7110}]",0
7110,0,[],0,[],0,[],2,"[6, 7]",6,"[{'job_id': 72, 'nodes': [0, 1, 2, 3, 4, 5], 'starting_time': 7110, 'finish_time': 7257}]",0
7257,0,[],0,[],0,[],2,"[6, 7]",6,"[{'job_id': 73, 'nodes': [0, 1, 2, 3, 4, 5], 'starting_time': 7257, 'finish_time': 7405}]",0
7405,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 74, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 7405, 'finish_time': 7557}]",0
7557,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 76, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 7557, 'finish_time': 7705}]",0
7705,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 77, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 7705, 'finish_time': 7854}]",0
7854,0,[],0,[],0,[],0,[],8,"[{'job_id': 79, 'nodes': [0, 1, 2, 3], 'starting_time': 7854, 'finish_time': 8005}, {'job_id': 82, 'nodes': [4, 5, 6, 7], 'starting_time': 7854, 'finish_time': 8003}]",0
8003,0,[],0,[],0,[],4,"[4, 5, 6, 7]",4,"[{'job_id': 79, 'nodes': [0, 1, 2, 3], 'starting_time': 7854, 'finish_time': 8005}]",0
8005,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 80, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 8005, 'finish_time': 8154}]",0
8154,0,[],0,[],0,[],2,"[6, 7]",6,"[{'job_id': 83, 'nodes': [0, 1, 2, 3, 4, 5], 'starting_time': 8154, 'finish_time': 8300}]",0
8300,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 84, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 8300, 'finish_time': 8452}]",0
8452,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 85, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 8452, 'finish_time': 8602}]",0
8602,0,[],0,[],0,[],2,"[6, 7]",6,"[{'job_id': 87, 'nodes': [0, 1, 2, 3, 4, 5], 'starting_time': 8602, 'finish_time': 8751}]",0
8751,0,[],0,[],0,[],0,[],8,"[{'job_id': 88, 'nodes': [0, 1, 2, 3], 'starting_time': 8751, 'finish_time': 8899}, {'job_id': 89, 'nodes': [4, 5, 6, 7], 'starting_time': 8751, 'finish_time': 8903}]",0
8899,0,[],0,[],0,[],4,"[0, 1, 2, 3]",4,"[{'job_id': 89, 'nodes': [4, 5, 6, 7], 'starting_time': 8751, 'finish_time': 8903}]",0
8903,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 90, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 8903, 'finish_time': 9058}]",0
9058,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 92, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 9058, 'finish_time': 9209}]",0
9209,0,[],0,[],0,[],4,"[4, 5, 6, 7]",4,"[{'job_id': 93, 'nodes': [0, 1, 2, 3], 'starting_time': 9209, 'finish_time': 9355}]",0
9355,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 94, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 9355, 'finish_time': 9504}]",0
9504,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 95, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 9504, 'finish_time': 9653}]",0
9653,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 96, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 9653, 'finish_time': 9801}]",0
9801,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 97, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 9801, 'finish_time': 9952}]",0
9952,0,[],0,[],0,[],4,"[4, 5, 6, 7]",4,"[{'job_id': 98, 'nodes': [0, 1, 2, 3], 'starting_time': 9952, 'finish_time': 10103}]",0
10103,0,[],0,[],0,[],8,"[0, 1, 2, 3, 4, 5, 6, 7]",0,[],0
